name,size,rank,time,comparisons
quickselect,93000,23250,0.001108,236735
quickselect,94000,23500,0.001061,242665
quickselect,95000,23750,0.001008,256341
quickselect,96000,24000,0.000949,245395
quickselect,97000,24250,0.001087,252376
quickselect,98000,24500,0.001009,252280
quickselect,99000,24750,0.000985,252921
quickselect,100000,25000,0.000995,255092
quickselect,101000,25250,0.001001,258132
quickselect,102000,25500,0.001080,261047
quickselect,103000,25750,0.001457,263273
quickselect,104000,26000,0.000995,264996
quickselect,105000,26250,0.000987,267722
quickselect,106000,26500,0.001010,272082
quickselect,107000,26750,0.001176,314720
quickselect,108000,27000,0.001839,308278
quickselect,109000,27250,0.001333,427060
quickselect,110000,27500,0.001030,286080
quickselect,111000,27750,0.001018,338036
quickselect,112000,28000,0.001030,296396
quickselect,113000,28250,0.001031,270762
quickselect,114000,28500,0.000865,303227
quickselect,115000,28750,0.001080,229035
quickselect,116000,29000,0.001374,451319
quickselect,117000,29250,0.001122,403589
quickselect,118000,29500,0.001384,382357
quickselect,119000,29750,0.001374,490502
quickselect,120000,30000,0.001207,355749
quickselect,121000,30250,0.001679,485003
quickselect,122000,30500,0.002647,512405
quickselect,123000,30750,0.001320,449032
quickselect,124000,31000,0.000941,333723
quickselect,125000,31250,0.001154,302225
quickselect,126000,31500,0.001404,452484
quickselect,127000,31750,0.000863,246364
quickselect,128000,32000,0.001830,699378
quickselect,129000,32250,0.001472,465507
quickselect,130000,32500,0.001162,303840
quickselect,131000,32750,0.002312,788419
quickselect,132000,33000,0.001331,379090
quickselect,133000,33250,0.001331,406982
quickselect,134000,33500,0.001099,360138
quickselect,135000,33750,0.001176,295750
quickselect,136000,34000,0.001280,400317
quickselect,137000,34250,0.001853,513394
quickselect,138000,34500,0.001486,508549
quickselect,139000,34750,0.001388,383032
quickselect,140000,35000,0.001291,424734
quickselect,141000,35250,0.001844,442546
quickselect,142000,35500,0.002290,512240
quickselect,143000,35750,0.001702,357322
quickselect,144000,36000,0.001642,496918
quickselect,145000,36250,0.001856,551448
quickselect,146000,36500,0.001437,451666
